kode_pintu	tinggi_air	kode_kota	banjir
2	3270	1	0
6	990	2	0
3	870	1	0
17	1430	4	0
18	1690	3	0
19	1530	3	0
21	1620	2	0
1	1750	1	0
22	230	0	0
23	400	0	0
8	850	0	0
9	6800	0	0
4	400	0	0
10	80	3	0
11	3890	0	0
12	1950	2	0
13	1920	2	0
24	-1930	2	0
15	880	0	0
5	1380	0	0
16	680	1	0
2	3270	1	0
6	970	2	0
3	870	1	0
17	1430	4	0
18	1680	3	0
19	1540	3	0
21	1630	2	0
1	1740	1	0
22	220	0	0
23	400	0	0
8	850	0	0
9	6780	0	0
4	400	0	0
10	70	3	0
11	3890	0	0
12	1910	2	0
13	1930	2	0
24	-1930	2	0
15	840	0	0
5	1400	0	0
16	680	1	0
2	3270	1	0
6	1000	2	0
3	860	1	0
17	1430	4	0
18	1700	3	0
19	1550	3	0
21	1640	2	0
1	1730	1	0
22	200	0	0
23	400	0	0
8	850	0	0
9	6800	0	0
4	580	0	0
10	70	3	0
11	3900	0	0
12	1860	2	0
13	1830	2	0
24	-1930	2	0
15	870	0	0
5	1420	0	0
16	680	1	0
2	3270	1	0
6	1010	2	0
3	860	1	0
17	1430	4	0
18	1720	3	0
19	1560	3	0
21	1650	2	0
1	1720	1	0
22	190	0	0
23	400	0	0
8	850	0	0
9	6790	0	0
4	580	0	0
10	60	3	0
11	3820	0	0
12	1840	2	0
13	1850	2	0
24	-1920	2	0
15	840	0	0
5	1420	0	0
16	680	1	0
2	3270	1	0
6	960	2	0
3	860	1	0
17	1430	4	0
18	1710	3	0
19	1570	3	0
21	1660	2	0
1	1720	1	0
22	220	0	0
23	400	0	0
8	850	0	0
9	6760	0	0
4	400	0	0
10	60	3	0
11	3860	0	0
12	1850	2	0
13	1900	2	0
24	-1920	2	0
15	830	0	0
5	1430	0	0
16	680	1	0
2	3270	1	0
6	940	2	0
3	850	1	0
17	1430	4	0
18	1730	3	0
19	1580	3	0
21	1670	2	0
1	1800	1	0
22	220	0	0
23	390	0	0
8	850	0	0
9	6760	0	0
4	400	0	0
10	50	3	0
11	3840	0	0
12	1850	2	0
13	1850	2	0
24	-1920	2	0
15	810	0	0
5	1430	0	0
16	680	1	0
2	3270	1	0
6	930	2	0
3	850	1	0
17	1430	4	0
18	1760	3	0
19	1590	3	0
21	1680	2	0
1	1740	1	0
22	180	0	0
23	390	0	0
8	850	0	0
9	6740	0	0
4	550	0	0
10	50	3	0
11	3840	0	0
12	1850	2	0
13	1860	2	0
24	-1930	2	0
15	810	0	0
5	1430	0	0
16	680	1	0
2	3270	1	0
6	940	2	0
3	850	1	0
17	1430	4	0
18	1760	3	0
19	1600	3	0
21	1690	2	0
1	1730	1	0
22	210	0	0
23	390	0	0
8	850	0	0
9	6740	0	0
4	550	0	0
10	50	3	0
11	3810	0	0
12	1860	2	0
13	1850	2	0
24	-1920	2	0
15	830	0	0
5	1410	0	0
16	680	1	0
2	3270	1	0
6	940	2	0
3	850	1	0
17	1430	4	0
18	1770	3	0
19	1600	3	0
21	1700	2	0
1	1730	1	0
22	220	0	0
23	390	0	0
8	850	0	0
9	6740	0	0
4	400	0	0
10	50	3	0
11	3800	0	0
12	1830	2	0
13	1840	2	0
24	-1920	2	0
15	810	0	0
5	1370	0	0
16	680	1	0
2	3270	1	0
6	940	2	0
3	850	1	0
17	1430	4	0
18	1890	3	0
19	1610	3	0
21	1700	2	0
1	1730	1	0
22	210	0	0
23	390	0	0
8	850	0	0
9	6730	0	0
4	400	0	0
10	50	3	0
11	3810	0	0
12	1800	2	0
13	1810	2	0
24	-1930	2	0
15	810	0	0
5	1330	0	0
16	680	1	0
2	3270	1	0
6	930	2	0
3	840	1	0
17	1430	4	0
18	1770	3	0
19	1620	3	0
21	1710	2	0
1	1730	1	0
22	220	0	0
23	390	0	0
8	850	0	0
9	6730	0	0
4	400	0	0
10	50	3	0
11	3770	0	0
12	1800	2	0
13	1800	2	0
24	-1930	2	0
15	790	0	0
5	1280	0	0
16	680	1	0
2	3270	1	0
6	910	2	0
3	840	1	0
17	1430	4	0
18	1770	3	0
19	1620	3	0
21	1720	2	0
1	1730	1	0
22	190	0	0
23	390	0	0
8	850	0	0
9	6710	0	0
4	600	0	0
10	50	3	0
11	3780	0	0
12	1760	2	0
13	1720	2	0
24	-1920	2	0
15	810	0	0
5	1230	0	0
16	680	1	0
2	3270	1	0
6	880	2	0
3	840	1	0
17	1430	4	0
18	1780	3	0
19	1590	3	0
21	1630	2	0
1	1730	1	0
22	220	0	0
23	390	0	0
8	850	0	0
9	6680	0	0
4	600	0	0
10	50	3	0
11	3740	0	0
12	1770	2	0
13	1760	2	0
24	-1930	2	0
15	790	0	0
5	1170	0	0
16	680	1	0
2	3270	1	0
6	840	2	0
3	840	1	0
17	1430	4	0
18	1680	3	0
19	1550	3	0
21	1620	2	0
1	1730	1	0
22	190	0	0
23	390	0	0
8	850	0	0
9	6730	0	0
4	600	0	0
10	60	3	0
11	3750	0	0
12	1760	2	0
13	1790	2	0
24	-1930	2	0
15	790	0	0
5	1100	0	0
16	680	1	0
2	3270	1	0
6	840	2	0
3	840	1	0
17	1430	4	0
18	1720	3	0
19	1530	3	0
21	1620	2	0
1	1730	1	0
22	210	0	0
23	390	0	0
8	850	0	0
9	6720	0	0
4	600	0	0
10	60	3	0
11	3820	0	0
12	1760	2	0
13	1760	2	0
24	-1920	2	0
15	780	0	0
5	1060	0	0
16	680	1	0
2	3270	1	0
6	840	2	0
3	840	1	0
17	1430	4	0
18	1680	3	0
19	1520	3	0
21	1600	2	0
1	1730	1	0
22	180	0	0
23	390	0	0
8	850	0	0
9	6750	0	0
4	600	0	0
10	60	3	0
11	3790	0	0
12	1720	2	0
13	1720	2	0
24	-1920	2	0
15	800	0	0
5	1030	0	0
16	680	1	0
2	3270	1	0
6	840	2	0
3	850	1	0
17	1430	4	0
18	1660	3	0
19	1510	3	0
21	1590	2	0
1	1750	1	0
22	210	0	0
23	380	0	0
8	850	0	0
9	6750	0	0
4	300	0	0
10	70	3	0
11	3720	0	0
12	1680	2	0
13	1690	2	0
24	-1910	2	0
15	790	0	0
5	960	0	0
16	680	1	0
2	3270	1	0
6	800	2	0
3	850	1	0
17	1430	4	0
18	1660	3	0
19	1470	3	0
21	1550	2	0
1	1730	1	0
22	220	0	0
23	380	0	0
8	850	0	0
9	6730	0	0
4	300	0	0
10	70	3	0
11	3770	0	0
12	1640	2	0
13	1630	2	0
24	-1900	2	0
15	800	0	0
5	930	0	0
16	680	1	0
2	3270	1	0
6	790	2	0
3	850	1	0
17	1430	4	0
18	1720	3	0
19	1440	3	0
21	1510	2	0
1	1730	1	0
22	220	0	0
23	380	0	0
8	850	0	0
9	6760	0	0
4	300	0	0
10	70	3	0
11	3780	0	0
12	1630	2	0
13	1640	2	0
24	-1890	2	0
15	790	0	0
5	890	0	0
16	680	1	0
2	3270	1	0
6	760	2	0
3	860	1	0
17	1430	4	0
18	1550	3	0
19	1400	3	0
21	1470	2	0
1	1720	1	0
22	220	0	0
23	380	0	0
8	880	0	0
9	6760	0	0
4	300	0	0
10	70	3	0
11	3780	0	0
12	1630	2	0
13	1600	2	0
24	-1880	2	0
15	800	0	0
5	880	0	0
16	670	1	0
2	3270	1	0
6	750	2	0
3	870	1	0
17	1430	4	0
18	1540	3	0
19	1400	3	0
21	1490	2	0
1	1700	1	0
22	220	0	0
23	380	0	0
8	880	0	0
9	6750	0	0
4	200	0	0
10	70	3	0
11	3770	0	0
12	1620	2	0
13	1590	2	0
24	-1870	2	0
15	780	0	0
5	860	0	0
16	670	1	0
2	3270	1	0
6	740	2	0
3	870	1	0
17	1430	4	0
18	1580	3	0
19	1400	3	0
21	1460	2	0
1	1690	1	0
22	220	0	0
23	380	0	0
8	870	0	0
9	6760	0	0
4	200	0	0
10	70	3	0
11	3710	0	0
12	1610	2	0
13	1620	2	0
24	-1860	2	0
15	770	0	0
5	850	0	0
16	680	1	0
2	3270	1	0
6	750	2	0
3	870	1	0
17	1430	4	0
18	1540	3	0
19	1400	3	0
21	1460	2	0
1	1680	1	0
22	220	0	0
23	380	0	0
8	870	0	0
9	6740	0	0
4	200	0	0
10	70	3	0
11	3730	0	0
12	1610	2	0
13	1620	2	0
24	-1850	2	0
15	790	0	0
5	860	0	0
16	670	1	0
2	3270	1	0
6	730	2	0
3	880	1	0
17	1430	4	0
18	1540	3	0
19	1400	3	0
21	1470	2	0
1	1720	1	0
22	220	0	0
23	380	0	0
8	880	0	0
9	6720	0	0
4	200	0	0
10	70	3	0
11	3760	0	0
12	1610	2	0
13	1590	2	0
24	-1850	2	0
15	770	0	0
5	860	0	0
16	670	1	0
2	3270	1	0
6	730	2	0
3	880	1	0
17	1430	4	0
18	1580	3	0
19	1400	3	0
21	1460	2	0
1	1680	1	0
22	210	0	0
23	380	0	0
8	880	0	0
9	6730	0	0
4	200	0	0
10	70	3	0
11	3770	0	0
12	1620	2	0
13	1550	2	0
24	-1860	2	0
15	770	0	0
5	840	0	0
16	680	1	0
2	3270	1	0
6	750	2	0
3	880	1	0
17	1430	4	0
18	1560	3	0
19	1400	3	0
21	1460	2	0
1	1680	1	0
22	220	0	0
23	380	0	0
8	880	0	0
9	6730	0	0
4	200	0	0
10	70	3	0
11	3740	0	0
12	1590	2	0
13	1620	2	0
24	-1860	2	0
15	780	0	0
5	810	0	0
16	680	1	0
2	3270	1	0
6	740	2	0
3	880	1	0
17	1430	4	0
18	1640	3	0
19	1400	3	0
21	1440	2	0
1	1690	1	0
22	220	0	0
23	370	0	0
8	880	0	0
9	6800	0	0
4	200	0	0
10	80	3	0
11	3750	0	0
12	1560	2	0
13	1530	2	0
24	-1860	2	0
15	770	0	0
5	780	0	0
16	680	1	0
2	3270	1	0
6	720	2	0
3	880	1	0
17	1430	4	0
18	1500	3	0
19	1400	3	0
21	1430	2	0
1	1690	1	0
22	210	0	0
23	-200	0	0
8	870	0	0
9	6800	0	0
4	200	0	0
10	80	3	0
11	3770	0	0
12	1570	2	0
13	1520	2	0
24	-1850	2	0
15	790	0	0
5	770	0	0
16	670	1	0
2	3270	1	0
6	720	2	0
3	880	1	0
17	1430	4	0
18	1510	3	0
19	1400	3	0
21	1420	2	0
1	1880	1	0
22	210	0	0
23	360	0	0
8	870	0	0
9	6800	0	0
4	200	0	0
10	90	3	0
11	3830	0	0
12	1560	2	0
13	1540	2	0
24	-1850	2	0
15	780	0	0
5	750	0	0
16	670	1	0
2	3270	1	0
6	720	2	0
3	880	1	0
17	1430	4	0
18	1480	3	0
19	1400	3	0
21	1410	2	0
1	1710	1	0
22	210	0	0
23	360	0	0
8	860	0	0
9	6800	0	0
4	200	0	0
10	90	3	0
11	3730	0	0
12	1590	2	0
13	1550	2	0
24	-1880	2	0
15	780	0	0
5	750	0	0
16	670	1	0
2	3270	1	0
6	720	2	0
3	870	1	0
17	1430	4	0
18	1510	3	0
19	1400	3	0
21	1440	2	0
1	1690	1	0
22	210	0	0
23	-200	0	0
8	860	0	0
9	6800	0	0
4	200	0	0
10	100	3	0
11	3770	0	0
12	1580	2	0
13	1590	2	0
24	-1870	2	0
15	790	0	0
5	740	0	0
16	670	1	0
2	3270	1	0
6	730	2	0
3	870	1	0
17	1430	4	0
18	1510	3	0
19	1400	3	0
21	1430	2	0
1	1690	1	0
22	200	0	0
23	360	0	0
8	860	0	0
9	6620	0	0
4	200	0	0
10	100	3	0
11	3650	0	0
12	1590	2	0
13	1560	2	0
24	-1880	2	0
15	780	0	0
5	720	0	0
16	670	1	0
2	3270	1	0
6	710	2	0
3	870	1	0
17	1430	4	0
18	1680	3	0
19	1400	3	0
21	1450	2	0
1	1690	1	0
22	210	0	0
23	360	0	0
8	860	0	0
9	6670	0	0
4	200	0	0
10	100	3	0
11	3590	0	0
12	1640	2	0
13	1570	2	0
24	-1890	2	0
15	780	0	0
5	700	0	0
16	670	1	0
2	3270	1	0
6	710	2	0
3	860	1	0
17	1430	4	0
18	1520	3	0
19	1400	3	0
21	1460	2	0
1	1750	1	0
22	230	0	0
23	540	0	0
8	860	0	0
9	6660	0	0
4	200	0	0
10	110	3	0
11	3640	0	0
12	1660	2	0
13	1630	2	0
24	-1900	2	0
15	760	0	0
5	680	0	0
16	670	1	0
2	3270	1	0
6	730	2	0
3	860	1	0
17	1430	4	0
18	1550	3	0
19	1400	3	0
21	1470	2	0
1	1670	1	0
22	240	0	0
23	560	0	0
8	850	0	0
9	6660	0	0
4	200	0	0
10	110	3	0
11	3660	0	0
12	1680	2	0
13	1670	2	0
24	-1910	2	0
15	790	0	0
5	680	0	0
16	600	1	0
2	3270	1	0
6	750	2	0
3	860	1	0
17	1430	4	0
18	1640	3	0
19	1400	3	0
21	1490	2	0
1	1660	1	0
22	240	0	0
23	560	0	0
8	850	0	0
9	6650	0	0
4	200	0	0
10	110	3	0
11	3680	0	0
12	1680	2	0
13	1670	2	0
24	-1920	2	0
15	750	0	0
5	690	0	0
16	670	1	0
2	3270	1	0
6	760	2	0
3	860	1	0
17	1430	4	0
18	1550	3	0
19	1410	3	0
21	1510	2	0
1	1650	1	0
22	230	0	0
23	610	0	0
8	890	0	0
9	6650	0	0
4	200	0	0
10	120	3	0
11	3690	0	0
12	1700	2	0
13	1690	2	0
24	-1920	2	0
15	750	0	0
5	690	0	0
16	670	1	0
2	3270	1	0
6	770	2	0
3	870	1	0
17	1430	4	0
18	1600	3	0
19	1430	3	0
21	1530	2	0
1	1630	1	0
22	220	0	0
23	600	0	0
8	940	0	0
9	6650	0	0
4	200	0	0
10	110	3	0
11	3680	0	0
12	1720	2	0
13	1720	2	0
24	-1930	2	0
15	850	0	0
5	690	0	0
16	670	1	0
2	3270	1	0
6	770	2	0
3	960	1	0
17	1430	4	0
18	1610	3	0
19	1450	3	0
21	1540	2	0
1	1710	1	0
22	190	0	0
23	570	0	0
8	1020	0	0
9	6680	0	0
4	200	0	0
10	120	3	0
11	3620	0	0
12	1790	2	0
13	1800	2	0
24	-1940	2	0
15	870	0	0
5	690	0	0
16	680	1	0
2	3270	1	0
6	770	2	0
3	1110	1	0
17	1430	4	0
18	1610	3	0
19	1460	3	0
21	1550	2	0
1	1790	1	0
22	210	0	0
23	550	0	0
8	1110	0	0
9	6670	0	0
4	200	0	0
10	120	3	0
11	3700	0	0
12	1810	2	0
13	1820	2	0
24	-1950	2	0
15	870	0	0
5	690	0	0
16	730	1	0
2	3270	1	0
6	860	2	0
3	1180	1	0
17	1430	4	0
18	1640	3	0
19	1480	3	0
21	1570	2	0
1	1680	1	0
22	210	0	0
23	540	0	0
8	920	0	0
9	6650	0	0
4	200	0	0
10	120	3	0
11	3710	0	0
12	1900	2	0
13	1890	2	0
24	-1960	2	0
15	940	0	0
5	690	0	0
16	770	1	0
2	3270	1	0
6	920	2	0
3	1220	1	0
17	1430	4	0
18	1630	3	0
19	1490	3	0
21	1580	2	0
1	1640	1	0
22	210	0	0
23	530	0	0
8	1590	0	0
9	6660	0	0
4	200	0	0
10	110	3	0
11	3720	0	0
12	1860	2	0
13	1840	2	0
24	-1970	2	0
15	950	0	0
5	690	0	0
16	820	1	0
2	3270	1	0
6	960	2	0
3	1230	1	0
17	1430	4	0
18	1640	3	0
19	1500	3	0
21	1600	2	0
1	1630	1	0
22	210	0	0
23	530	0	0
8	1190	0	0
9	6670	0	0
4	500	0	0
10	110	3	0
11	3700	0	0
12	1840	2	0
13	1840	2	0
24	-1980	2	0
15	990	0	0
5	680	0	0
16	870	1	0
2	3270	1	0
6	950	2	0
3	1210	1	0
17	1430	4	0
18	1720	3	0
19	1520	3	0
21	1610	2	0
1	1620	1	0
22	190	0	0
23	530	0	0
8	1190	0	0
9	6690	0	0
4	500	0	0
10	100	3	0
11	3710	0	0
12	1800	2	0
13	1780	2	0
24	-1960	2	0
15	1040	0	0
5	670	0	0
16	910	1	0
2	3270	1	0
6	940	2	0
3	1180	1	0
17	1430	4	0
18	1720	3	0
19	1530	3	0
21	1630	2	0
1	1670	1	0
22	210	0	0
23	520	0	0
8	1170	0	0
9	6700	0	0
4	200	0	0
10	100	3	0
11	3710	0	0
12	1900	2	0
13	1840	2	0
24	-1960	2	0
15	1110	0	0
5	670	0	0
16	930	1	0
2	3270	1	0
6	920	2	0
3	1140	1	0
17	1430	4	0
18	1780	3	0
19	1540	3	0
21	1640	2	0
1	1890	1	0
22	210	0	0
23	510	0	0
8	1140	0	0
9	6700	0	0
4	200	0	0
10	100	3	0
11	3710	0	0
12	1940	2	0
13	1940	2	0
24	-1940	2	0
15	1090	0	0
5	670	0	0
16	930	1	0
2	3270	1	0
6	970	2	0
3	1100	1	0
17	1430	4	0
18	1700	3	0
19	1560	3	0
21	1650	2	0
1	1840	1	0
22	180	0	0
23	500	0	0
8	1310	0	0
9	6690	0	0
4	200	0	0
10	90	3	0
11	3750	0	0
12	1950	2	0
13	1970	2	0
24	-1930	2	0
15	1220	0	0
5	680	0	0
16	930	1	0
2	3270	1	0
6	1010	2	0
3	1070	1	0
17	1430	4	0
18	1710	3	0
19	1570	3	0
21	1660	2	0
1	2160	1	0
22	210	0	0
23	480	0	0
8	1490	0	0
9	6650	0	0
4	200	0	0
10	90	3	0
11	3710	0	0
12	1940	2	0
13	1950	2	0
24	-1920	2	0
15	1270	0	0
5	680	0	0
16	920	1	0
2	3270	1	0
6	1030	2	0
3	1040	1	0
17	1430	4	0
18	1710	3	0
19	1580	3	0
21	1670	2	0
1	2090	1	0
22	200	0	0
23	470	0	0
8	1300	0	0
9	6560	0	0
4	200	0	0
10	90	3	0
11	3730	0	0
12	2010	2	0
13	2030	2	0
24	-1900	2	0
15	1310	0	0
5	690	0	0
16	900	1	0
2	3270	1	0
6	1040	2	0
3	1020	1	0
17	1430	4	0
18	1750	3	0
19	1590	3	0
21	1680	2	0
1	2110	1	0
22	200	0	0
23	460	0	0
8	1060	0	0
9	6670	0	0
4	200	0	0
10	90	3	0
11	3630	0	0
12	1940	2	0
13	1910	2	0
24	-1900	2	0
15	1340	0	0
5	700	0	0
16	870	1	0
2	3270	1	0
6	1040	2	0
3	1010	1	0
17	1430	4	0
18	1770	3	0
19	1600	3	0
21	1690	2	0
1	2330	1	0
22	200	0	0
23	450	0	0
8	1090	0	0
9	6700	0	0
4	200	0	0
10	90	3	0
11	3600	0	0
12	1930	2	0
13	1940	2	0
24	-1900	2	0
15	1360	0	0
5	710	0	0
16	850	1	0
2	3270	1	0
6	1050	2	0
3	1000	1	0
17	1430	4	0
18	1750	3	0
19	1610	3	0
21	1700	2	0
1	2340	1	0
22	170	0	0
23	440	0	0
8	1040	0	0
9	6810	0	0
4	200	0	0
10	80	3	0
11	3560	0	0
12	1940	2	0
13	1940	2	0
24	-1900	2	0
15	1370	0	0
5	730	0	0
16	830	1	0
2	3270	1	0
6	1020	2	0
3	990	1	0
17	1430	4	0
18	1810	3	0
19	1620	3	0
21	1710	2	0
1	2140	1	0
22	190	0	0
23	440	0	0
8	1080	0	0
9	6990	0	0
4	500	0	0
10	80	3	0
11	3710	0	0
12	1960	2	0
13	1990	2	0
24	-1900	2	0
15	1360	0	0
5	730	0	0
16	810	1	0
2	3270	1	0
6	1020	2	0
3	980	1	0
17	1430	4	0
18	1780	3	0
19	1620	3	0
21	1720	2	0
1	2220	1	0
22	200	0	0
23	430	0	0
8	1070	0	0
9	7180	0	0
4	500	0	0
10	90	3	0
11	3830	0	0
12	1930	2	0
13	1970	2	0
24	-1910	2	0
15	1190	0	0
5	740	0	0
16	790	1	0
2	3270	1	0
6	1010	2	0
3	980	1	0
17	1430	4	0
18	1760	3	0
19	1630	3	0
21	1720	2	0
1	2120	1	0
22	200	0	0
23	420	0	0
8	1080	0	0
9	7300	0	0
4	750	0	0
10	80	3	0
11	3930	0	0
12	1970	2	0
13	1940	2	0
24	-1920	2	0
15	1310	0	0
5	750	0	0
16	780	1	0
2	3270	1	0
6	1010	2	0
3	970	1	0
17	1430	4	0
18	1800	3	0
19	1640	3	0
21	1740	2	0
1	2100	1	0
22	170	0	0
23	420	0	0
8	1060	0	0
9	7450	0	0
4	750	0	0
10	80	3	0
11	4040	0	0
12	1950	2	0
13	1910	2	0
24	-1930	2	0
15	1220	0	0
5	740	0	0
16	780	1	0
2	3270	1	0
6	1050	2	0
3	970	1	0
17	1430	4	0
18	1820	3	0
19	1650	3	0
21	1740	2	0
1	2060	1	0
22	200	0	0
23	420	0	0
8	1030	0	0
9	7550	0	0
4	500	0	0
10	80	3	0
11	4230	0	0
12	1950	2	0
13	1950	2	0
24	-1940	2	0
15	1090	0	0
5	740	0	0
16	760	1	0
2	3270	1	0
6	1040	2	0
3	960	1	0
17	1430	4	0
18	1840	3	0
19	1660	3	0
21	1750	2	0
1	2020	1	0
22	100	0	0
23	410	0	0
8	1000	0	0
9	7620	0	0
4	500	0	0
10	80	3	0
11	4290	0	0
12	1910	2	0
13	1900	2	0
24	-1950	2	0
15	1110	0	0
5	740	0	0
16	760	1	0
2	3270	1	0
6	1030	2	0
3	960	1	0
17	1430	4	0
18	1770	3	0
19	1660	3	0
21	1760	2	0
1	2010	1	0
22	110	0	0
23	410	0	0
8	1010	0	0
9	7590	0	0
4	500	0	0
10	80	3	0
11	4380	0	0
12	1930	2	0
13	1920	2	0
24	-1960	2	0
15	1090	0	0
5	740	0	0
16	750	1	0
2	3270	1	0
6	1000	2	0
3	960	1	0
17	1430	4	0
18	1830	3	0
19	1670	3	0
21	1770	2	0
1	1980	1	0
22	120	0	0
23	410	0	0
8	990	0	0
9	7650	0	0
4	500	0	0
10	80	3	0
11	4450	0	0
12	1870	2	0
13	1900	2	0
24	-1970	2	0
15	1060	0	0
5	740	0	0
16	750	1	0
2	3270	1	0
6	1010	2	0
3	960	1	0
17	1430	4	0
18	1800	3	0
19	1660	3	0
21	1740	2	0
1	1960	1	0
22	100	0	0
23	400	0	0
8	970	0	0
9	7650	0	0
4	500	0	0
10	80	3	0
11	4510	0	0
12	1890	2	0
13	1880	2	0
24	-1980	2	0
15	1030	0	0
5	730	0	0
16	740	1	0
2	3270	1	0
6	990	2	0
3	960	1	0
17	1430	4	0
18	1850	3	0
19	1650	3	0
21	1740	2	0
1	1940	1	0
22	70	0	0
23	400	0	0
8	950	0	0
9	7600	0	0
4	800	0	0
10	80	3	0
11	4570	0	0
12	1850	2	0
13	1810	2	0
24	-2000	2	0
15	990	0	0
5	730	0	0
16	750	1	0
2	3270	1	0
6	960	2	0
3	960	1	0
17	1430	4	0
18	1820	3	0
19	1630	3	0
21	1710	2	0
1	1940	1	0
22	120	0	0
23	400	0	0
8	940	0	0
9	7600	0	0
4	800	0	0
10	90	3	0
11	4510	0	0
12	1810	2	0
13	1820	2	0
24	-2010	2	0
15	990	0	0
5	730	0	0
16	740	1	0
2	3270	1	0
6	920	2	0
3	960	1	0
17	1430	4	0
18	1840	3	0
19	1590	3	0
21	1660	2	0
1	2020	1	0
22	100	0	0
23	400	0	0
8	940	0	0
9	7570	0	0
4	500	0	0
10	90	3	0
11	4610	0	0
12	1780	2	0
13	1760	2	0
24	-2010	2	0
15	980	0	0
5	740	0	0
16	740	1	0
2	3270	1	0
6	900	2	0
3	960	1	0
17	1430	4	0
18	1740	3	0
19	1560	3	0
21	1640	2	0
1	1900	1	0
22	120	0	0
23	400	0	0
8	930	0	0
9	7520	0	0
4	500	0	0
10	90	3	0
11	4560	0	0
12	1730	2	0
13	1750	2	0
24	-1980	2	0
15	950	0	0
5	760	0	0
16	740	1	0
2	3270	1	0
6	860	2	0
3	960	1	0
17	1430	4	0
18	1700	3	0
19	1510	3	0
21	1580	2	0
1	1890	1	0
22	90	0	0
23	400	0	0
8	920	0	0
9	7440	0	0
4	500	0	0
10	90	3	0
11	4540	0	0
12	1700	2	0
13	1650	2	0
24	-1970	2	0
15	930	0	0
5	790	0	0
16	730	1	0
2	-100	1	0
6	820	2	0
3	970	1	0
17	1430	4	0
18	1650	3	0
19	1470	3	0
21	1550	2	0
1	1890	1	0
22	110	0	0
23	390	0	0
8	930	0	0
9	7430	0	0
4	850	0	0
10	80	3	0
11	4450	0	0
12	1660	2	0
13	1650	2	0
24	-1960	2	0
15	930	0	0
5	840	0	0
16	730	1	0
2	3270	1	0
6	770	2	0
3	970	1	0
17	1430	4	0
18	1590	3	0
19	1440	3	0
21	1500	2	0
1	1880	1	0
22	120	0	0
23	390	0	0
8	920	0	0
9	7290	0	0
4	850	0	0
10	80	3	0
11	4600	0	0
12	1640	2	0
13	1640	2	0
24	-1940	2	0
15	920	0	0
5	860	0	0
16	730	1	0
2	3270	1	0
6	730	2	0
3	970	1	0
17	1430	4	0
18	1550	3	0
19	1410	3	0
21	1490	2	0
1	1870	1	0
22	120	0	0
23	390	0	0
8	920	0	0
9	7330	0	0
4	830	0	0
10	80	3	0
11	4300	0	0
12	1610	2	0
13	1590	2	0
24	-1930	2	0
15	910	0	0
5	900	0	0
16	730	1	0
2	3270	1	0
6	720	2	0
3	970	1	0
17	1430	4	0
18	1570	3	0
19	1400	3	0
21	1470	2	0
1	1860	1	0
22	110	0	0
23	-200	0	0
8	920	0	0
9	7270	0	0
4	830	0	0
10	90	3	0
11	4050	0	0
12	1580	2	0
13	1580	2	0
24	-1920	2	0
15	900	0	0
5	920	0	0
16	740	1	0
2	3270	1	0
6	700	2	0
3	970	1	0
17	1430	4	0
18	1570	3	0
19	1400	3	0
21	1440	2	0
1	1960	1	0
22	110	0	0
23	-200	0	0
8	910	0	0
9	7220	0	0
4	800	0	0
10	90	3	0
11	4030	0	0
12	1560	2	0
13	1540	2	0
24	-1910	2	0
15	900	0	0
5	950	0	0
16	720	1	0
2	3270	1	0
6	700	2	0
3	970	1	0
17	1430	4	0
18	1510	3	0
19	1400	3	0
21	1420	2	0
1	1850	1	0
22	120	0	0
23	-200	0	0
8	900	0	0
9	7110	0	0
4	800	0	0
10	90	3	0
11	3990	0	0
12	1550	2	0
13	1520	2	0
24	-1900	2	0
15	890	0	0
5	970	0	0
16	730	1	0
2	3270	1	0
6	650	2	0
3	970	1	0
17	1430	4	0
18	1520	3	0
19	1400	3	0
21	1390	2	0
1	1840	1	0
22	100	0	0
23	-200	0	0
8	910	0	0
9	7130	0	0
4	750	0	0
10	90	3	0
11	3970	0	0
12	1570	2	0
13	1540	2	0
24	-1890	2	0
15	870	0	0
5	980	0	0
16	730	1	0
2	3270	1	0
6	650	2	0
3	970	1	0
17	1430	4	0
18	1460	3	0
19	1400	3	0
21	1410	2	0
1	1840	1	0
22	100	0	0
23	-200	0	0
8	900	0	0
9	7040	0	0
4	750	0	0
10	100	3	0
11	4000	0	0
12	1590	2	0
13	1630	2	0
24	-1880	2	0
15	880	0	0
5	980	0	0
16	720	1	0
2	3270	1	0
6	650	2	0
3	960	1	0
17	1430	4	0
18	1470	3	0
19	1400	3	0
21	1410	2	0
1	1840	1	0
22	110	0	0
23	-200	0	0
8	900	0	0
9	7070	0	0
4	700	0	0
10	100	3	0
11	3970	0	0
12	1530	2	0
13	1530	2	0
24	-1870	2	0
15	870	0	0
5	980	0	0
16	710	1	0
2	3590	1	0
6	670	2	0
3	960	1	0
17	1430	4	0
18	1500	3	0
19	1400	3	0
21	1420	2	0
1	1840	1	0
22	110	0	0
23	-200	0	0
8	890	0	0
9	7210	0	0
4	700	0	0
10	110	3	0
11	3930	0	0
12	1520	2	0
13	1500	2	0
24	-1880	2	0
15	870	0	0
5	990	0	0
16	710	1	0
2	3910	1	0
6	670	2	0
3	960	1	0
17	1430	4	0
18	1640	3	0
19	1400	3	0
21	1430	2	0
1	1870	1	0
22	120	0	0
23	-200	0	0
8	890	0	0
9	7300	0	0
4	650	0	0
10	160	3	0
11	4050	0	0
12	1510	2	0
13	1490	2	0
24	-1880	2	0
15	860	0	0
5	980	0	0
16	690	1	0
2	4200	1	0
6	670	2	0
